104,1,1,484
104,1,1,485
104,1,1,486
104,1,1,487
104,1,1,488
104,1,1,489
104,1,1,490
104,1,1,491
104,1,1,492
104,1,1,493
104,1,1,494
104,1,1,495
104,1,1,496
104,1,1,497
104,1,1,498
104,1,1,499
104,1,1,500
104,1,1,501
104,1,1,502
104,1,1,503
104,1,1,504
104,1,1,505
104,1,1,506
104,1,1,507
104,1,1,508
104,1,1,509
104,1,1,510
104,1,1,511
104,1,1,512
104,1,1,513
104,1,1,514
104,1,1,515
104,1,1,516
104,1,1,517
104,1,1,518
104,1,1,519
104,1,1,520
104,1,1,521
104,1,1,522
104,1,1,523
104,1,1,524
104,1,1,525
104,1,1,526
104,1,1,527
104,1,1,528
104,1,1,529
104,1,1,530
104,1,1,531
104,1,1,532
104,1,1,533
104,1,1,534
104,1,1,535
104,1,1,536
104,1,1,537
104,1,1,538
104,1,1,539
104,1,1,540
104,1,1,541
104,1,1,542
104,1,1,543
104,1,1,544
104,1,1,545
104,1,1,546
104,1,1,547
104,1,1,548
104,1,1,549
104,1,1,550
104,1,1,551
104,1,1,552
104,1,1,553
104,1,1,554
104,1,1,555
104,1,1,556
104,1,1,557
104,1,1,558
104,1,1,559
104,1,1,560
104,1,1,561
104,1,1,562
104,1,1,563
104,1,1,564
104,1,1,565
104,1,1,566
104,1,1,567
104,1,1,568
104,1,1,569
104,1,1,570
104,1,1,571
104,1,1,572
104,1,1,573
104,1,1,574
104,1,1,575
104,1,1,576
104,1,1,577
104,1,1,578
104,1,1,579
104,1,1,580
104,1,1,581
104,1,1,582
104,1,1,583
104,1,1,584
104,1,1,585
104,1,1,586
104,1,1,587
104,1,1,588
104,1,1,589
104,1,1,590
104,1,1,591
104,1,1,592
104,1,1,593
104,1,1,594
104,1,1,595
104,1,1,596
104,1,1,597
104,1,1,598
104,1,1,599
104,1,1,600
104,1,1,601
104,1,1,602
104,1,1,603
104,1,1,604
104,1,1,605
104,1,1,606
104,1,1,607
104,1,1,608
104,1,1,609
104,1,1,610
104,1,1,611
104,1,1,612
104,1,1,613
104,1,1,614
104,1,1,615
104,1,1,616
104,1,1,617
104,1,1,618
104,1,1,619
104,1,1,620
104,1,1,621
104,1,1,622
104,1,1,623
104,1,1,624
104,1,1,625
104,1,1,626
104,1,1,627
104,1,1,628
104,1,1,629
104,1,1,630
104,1,1,631
104,1,1,632
104,1,1,633
104,1,1,634
104,1,1,635
104,1,1,636
104,1,1,637
104,1,1,638
104,1,1,639
104,1,1,640
104,1,1,641
104,1,1,642
104,1,1,643
104,1,1,644
104,1,1,645
104,1,1,646
104,1,1,647
104,1,1,648
104,1,1,649
104,1,1,650
104,1,1,651
104,1,2,820
104,1,2,821
104,1,2,822
104,1,2,823
104,1,2,824
104,1,2,825
104,1,2,826
104,1,2,827
104,1,2,828
104,1,2,829
104,1,2,830
104,1,2,831
104,1,2,832
104,1,2,833
104,1,2,834
104,1,2,835
104,1,2,836
104,1,2,837
104,1,2,838
104,1,2,839
104,1,2,840
104,1,2,841
104,1,2,842
104,1,2,843
104,1,2,844
104,1,2,845
104,1,2,846
104,1,2,847
104,1,2,848
104,1,2,849
104,1,2,850
104,1,2,851
104,1,2,852
104,1,2,853
104,1,2,854
104,1,2,855
104,1,2,856
104,1,2,857
104,1,2,858
104,1,2,859
104,1,2,860
104,1,2,861
104,1,2,862
104,1,2,863
104,1,2,864
104,1,2,865
104,1,2,866
104,1,2,867
104,1,2,868
104,1,2,869
104,1,2,870
104,1,2,871
104,1,2,872
104,1,2,873
104,1,2,874
104,1,2,875
104,1,2,876
104,1,2,877
104,1,2,878
104,1,2,879
104,1,2,880
104,1,2,881
104,1,2,882
104,1,2,883
104,1,2,884
104,1,2,885
104,1,2,886
104,1,2,887
104,1,2,888
104,1,2,889
104,1,2,890
104,1,2,891
104,1,2,892
104,1,2,893
104,1,2,894
104,1,2,895
104,1,2,896
104,1,2,897
104,1,2,898
104,1,2,899
104,1,2,900
104,1,2,901
104,1,2,902
104,1,2,903
104,1,2,904
104,1,2,905
104,1,2,906
104,1,2,907
104,1,2,908
104,1,2,909
104,1,2,910
104,1,2,911
104,1,2,912
104,1,2,913
104,1,2,914
104,1,2,915
104,1,2,916
104,1,2,917
104,1,2,918
104,1,2,919
104,1,2,920
104,1,2,921
104,1,2,922
104,1,2,923
104,1,2,924
104,1,2,925
104,1,2,926
104,1,2,927
104,1,2,928
104,1,2,929
104,1,2,930
104,1,2,931
104,1,2,932
104,1,2,933
104,1,2,934
104,1,2,935
104,1,2,936
104,1,2,937
104,1,2,938
104,1,2,939
104,1,2,940
104,1,2,941
104,1,2,942
104,1,2,943
104,1,2,944
104,1,2,945
104,1,2,946
104,1,2,947
104,1,2,948
104,1,2,949
104,1,2,950
104,1,2,951
104,1,2,952
104,1,2,953
104,1,2,954
104,1,2,955
104,1,2,956
104,1,2,957
104,1,2,958
104,1,2,959
104,1,2,960
104,1,2,961
104,1,2,962
104,1,2,963
104,1,2,964
104,1,2,965
